prediction_date,ticker,predicted_value,confidence_score,actual_future_result,hit_miss,model_name,target_name,task_type,evaluation_window,technical_state_summary,news_sentiment_summary,benchmark_strength_summary,explanation
2025-02-18,TSLA,-8.811561525796987,,-14.489847697362412,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. MACD remains on the bearish side. Volatility is elevated at roughly 45.7%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return -17.75%; 3-month excess return 4.81%; 6-month excess return 54.76%.,"Model view: the forward return estimate was mildly negative at about -8.81%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. MACD remains on the bearish side. Volatility is elevated at roughly 45.7%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return -17.75%; 3-month excess return 4.81%; 6-month excess return 54.76%."
2025-02-19,TSLA,-6.6212295016410305,,-19.34768422397952,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. MACD remains on the bearish side. Volatility is elevated at roughly 46.7%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return -18.05%; 3-month excess return 12.55%; 6-month excess return 56.19%.,"Model view: the forward return estimate was mildly negative at about -6.62%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. MACD remains on the bearish side. Volatility is elevated at roughly 46.7%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return -18.05%; 3-month excess return 12.55%; 6-month excess return 56.19%."
2025-02-20,TSLA,-6.985939919874599,,-20.442997442775024,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. MACD remains on the bearish side. Volatility is elevated at roughly 46.5%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return -17.66%; 3-month excess return 6.27%; 6-month excess return 50.00%.,"Model view: the forward return estimate was mildly negative at about -6.99%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. MACD remains on the bearish side. Volatility is elevated at roughly 46.5%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return -17.66%; 3-month excess return 6.27%; 6-month excess return 50.00%."
2025-02-21,TSLA,-6.656878988007638,,-13.268199652544077,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 36.9. MACD remains on the bearish side. Volatility is elevated at roughly 48.6%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -17.57%; 3-month excess return -2.32%; 6-month excess return 45.33%.,"Model view: the forward return estimate was mildly negative at about -6.66%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 36.9. MACD remains on the bearish side. Volatility is elevated at roughly 48.6%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -17.57%; 3-month excess return -2.32%; 6-month excess return 45.33%."
2025-02-24,TSLA,-6.362119177784765,,-13.880738526685965,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 35.0. MACD remains on the bearish side. Volatility is elevated at roughly 48.7%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -17.79%; 3-month excess return -5.66%; 6-month excess return 41.47%.,"Model view: the forward return estimate was mildly negative at about -6.36%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 35.0. MACD remains on the bearish side. Volatility is elevated at roughly 48.7%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -17.79%; 3-month excess return -5.66%; 6-month excess return 41.47%."
2025-02-25,TSLA,-6.401419300281743,,-10.158514031737075,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 28.9. MACD remains on the bearish side. Volatility is elevated at roughly 55.3%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -23.27%; 3-month excess return -12.12%; 6-month excess return 36.84%.,"Model view: the forward return estimate was mildly negative at about -6.40%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 28.9. MACD remains on the bearish side. Volatility is elevated at roughly 55.3%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -23.27%; 3-month excess return -12.12%; 6-month excess return 36.84%."
2025-02-26,TSLA,-6.995981123206162,,-4.023377641192605,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 26.7. MACD remains on the bearish side. Volatility is elevated at roughly 55.7%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -25.97%; 3-month excess return -14.58%; 6-month excess return 26.17%.,"Model view: the forward return estimate was mildly negative at about -7.00%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 26.7. MACD remains on the bearish side. Volatility is elevated at roughly 55.7%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -25.97%; 3-month excess return -14.58%; 6-month excess return 26.17%."
2025-02-27,TSLA,-0.7675877026949391,,-6.561446781004488,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 25.2. MACD remains on the bearish side. Volatility is elevated at roughly 56.0%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -25.96%; 3-month excess return -18.29%; 6-month excess return 27.86%.,"Model view: the forward return estimate was mildly negative at about -0.77%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 25.2. MACD remains on the bearish side. Volatility is elevated at roughly 56.0%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -25.96%; 3-month excess return -18.29%; 6-month excess return 27.86%."
2025-02-28,TSLA,-4.960117396742762,,-10.345414848116775,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 30.5. MACD remains on the bearish side. Volatility is elevated at roughly 57.2%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -23.42%; 3-month excess return -12.94%; 6-month excess return 34.18%.,"Model view: the forward return estimate was mildly negative at about -4.96%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 30.5. MACD remains on the bearish side. Volatility is elevated at roughly 57.2%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -23.42%; 3-month excess return -12.94%; 6-month excess return 34.18%."
2025-03-03,TSLA,4.189709395535252,,-21.956789509972275,miss,gradient_boosting,target_5d_return,regression,4,"Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 28.8. MACD remains on the bearish side. Volatility is elevated at roughly 56.5%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -25.40%; 3-month excess return -13.05%; 6-month excess return 33.71%.,"Model view: the forward return estimate was mildly positive at about 4.19%. Confidence was not explicitly available for this prediction. Technical state is mixed, with price not fully aligned across the major moving averages. RSI is weak near 28.8. MACD remains on the bearish side. Volatility is elevated at roughly 56.5%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -25.40%; 3-month excess return -13.05%; 6-month excess return 33.71%."
2025-03-04,TSLA,3.3449859679508176,,-15.240407811934364,miss,gradient_boosting,target_5d_return,regression,4,"Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 26.5. MACD remains on the bearish side. Volatility is elevated at roughly 56.0%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -28.63%; 3-month excess return -14.63%; 6-month excess return 28.52%.,"Model view: the forward return estimate was mildly positive at about 3.34%. Confidence was not explicitly available for this prediction. Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 26.5. MACD remains on the bearish side. Volatility is elevated at roughly 56.0%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -28.63%; 3-month excess return -14.63%; 6-month excess return 28.52%."
2025-03-05,TSLA,-2.669510775342295,,-11.110716262085528,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 29.9. MACD remains on the bearish side. Volatility is elevated at roughly 56.3%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -24.84%; 3-month excess return -16.06%; 6-month excess return 26.81%.,"Model view: the forward return estimate was mildly negative at about -2.67%. Confidence was not explicitly available for this prediction. Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 29.9. MACD remains on the bearish side. Volatility is elevated at roughly 56.3%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -24.84%; 3-month excess return -16.06%; 6-month excess return 26.81%."
2025-03-06,TSLA,-2.173701253975739,,-8.64301327621737,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 26.9. MACD remains on the bearish side. Volatility is elevated at roughly 57.7%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -28.01%; 3-month excess return -21.12%; 6-month excess return 21.33%.,"Model view: the forward return estimate was mildly negative at about -2.17%. Confidence was not explicitly available for this prediction. Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 26.9. MACD remains on the bearish side. Volatility is elevated at roughly 57.7%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -28.01%; 3-month excess return -21.12%; 6-month excess return 21.33%."
2025-03-07,TSLA,-5.821687651317388,,-4.831163456610776,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 26.8. MACD remains on the bearish side. Volatility is elevated at roughly 57.9%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -25.84%; 3-month excess return -20.64%; 6-month excess return 15.13%.,"Model view: the forward return estimate was mildly negative at about -5.82%. Confidence was not explicitly available for this prediction. Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 26.8. MACD remains on the bearish side. Volatility is elevated at roughly 57.9%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -25.84%; 3-month excess return -20.64%; 6-month excess return 15.13%."
2025-03-10,TSLA,3.7744611694527963,,7.139320749989242,hit,gradient_boosting,target_5d_return,regression,4,"Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 20.6. MACD remains on the bearish side. Volatility is elevated at roughly 75.6%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -33.10%; 3-month excess return -30.21%; 6-month excess return -5.56%.,"Model view: the forward return estimate was mildly positive at about 3.77%. Confidence was not explicitly available for this prediction. Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 20.6. MACD remains on the bearish side. Volatility is elevated at roughly 75.6%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -33.10%; 3-month excess return -30.21%; 6-month excess return -5.56%."
2025-03-11,TSLA,4.3820285429266965,,-2.285542644900429,miss,gradient_boosting,target_5d_return,regression,4,"Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 24.5. MACD remains on the bearish side. Volatility is elevated at roughly 78.6%.",No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return -28.83%; 3-month excess return -29.27%; 6-month excess return 6.47%.,"Model view: the forward return estimate was mildly positive at about 4.38%. Confidence was not explicitly available for this prediction. Technical state is soft, with price below the 50-day and 200-day averages. RSI is weak near 24.5. MACD remains on the bearish side. Volatility is elevated at roughly 78.6%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return -28.83%; 3-month excess return -29.27%; 6-month excess return 6.47%."
